,id,device_id,_id,_xt,ei,si,dt,s,c_??,c_ei,c_si,c_?!,c_d1,c_t1,c_n1,c_l1,c_m1,c_N1,c_E1,c_p1,c_p2,c_m2,c_!?,c_n2,c_n3,c_d2,c_t2,c_N2,c_E2,c_n4,c_n5,c_!!,c_00,c_0,c_L1,c_L2,c_en,y,m,d,p
117,64657,4552,60a74a204fce3476558f90e9,1621576224418,352413080064164,9226101112454759,2021-05-21T05:50:24.418Z,::ffff:109.166.138.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
118,64658,4552,60a74ccd4fce3476558f9120,1621576909619,352413080064164,9226101112454759,2021-05-21T06:01:49.619Z,::ffff:109.166.138.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
119,64659,4552,60a74f834fce3476558f9141,1621577603557,352413080064164,9226101112454759,2021-05-21T06:13:23.557Z,::ffff:109.166.138.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
120,64660,4552,60a74faf4fce3476558f9146,1621577647338,352413080064164,9226101112454759,2021-05-21T06:14:07.338Z,::ffff:109.166.138.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
121,64661,4552,60a750244fce3476558f9148,1621577764278,352413080064164,9226101112454759,2021-05-21T06:16:04.278Z,::ffff:109.166.138.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
122,64662,4552,60a750524fce3476558f914a,1621577810924,352413080064164,9226101112454759,2021-05-21T06:16:50.924Z,::ffff:109.166.138.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
123,64663,4552,60a756754fce3476558f916f,1621579381087,352413080064164,9226101112454759,2021-05-21T06:43:01.087Z,::ffff:185.53.197.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
124,64664,4552,60a759b94fce3476558f9199,1621580217923,352413080064164,9226101112454759,2021-05-21T06:56:57.923Z,::ffff:109.166.137.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
125,64665,4552,60a75c774fce3476558f91aa,1621580919024,352413080064164,9226101112454759,2021-05-21T07:08:39.024Z,::ffff:185.53.198.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
126,64666,4552,60a75ff14fce3476558f91c7,1621581809801,352413080064164,9226101112454759,2021-05-21T07:23:29.801Z,::ffff:93.122.248.180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
127,64667,4552,60a763024fce3476558f91da,1621582594637,352413080064164,9226101112454759,2021-05-21T07:36:34.637Z,::ffff:109.166.133.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
128,64668,4552,60a765f04fce3476558f91f0,1621583344305,352413080064164,9226101112454759,2021-05-21T07:49:04.305Z,::ffff:109.166.131.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
129,64669,4552,60a7689f4fce3476558f91f8,1621584031922,352413080064164,9226101112454759,2021-05-21T08:00:31.922Z,::ffff:109.166.131.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
130,64670,4552,60a76bcf4fce3476558f9230,1621584847267,352413080064164,9226101112454759,2021-05-21T08:14:07.267Z,::ffff:185.53.198.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
131,64671,4552,60a76e784fce3476558f9238,1621585528869,352413080064164,9226101112454759,2021-05-21T08:25:28.869Z,::ffff:185.53.198.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
132,64672,4552,60a771654fce3476558f9246,1621586277241,352413080064164,9226101112454759,2021-05-21T08:37:57.241Z,::ffff:109.166.132.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
133,64673,4552,60a774e54fce3476558f9266,1621587173401,352413080064164,9226101112454759,2021-05-21T08:52:53.401Z,::ffff:93.122.251.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
134,64674,4552,60a780884fce3476558f9399,1621590152238,352413080064164,9226101112454759,2021-05-21T09:42:32.238Z,::ffff:109.166.130.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
135,64675,4552,60a780a34fce3476558f939d,1621590179118,352413080064164,9226101112454759,2021-05-21T09:42:59.118Z,::ffff:109.166.129.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
136,64676,4552,60a780d44fce3476558f93a2,1621590228306,352413080064164,9226101112454759,2021-05-21T09:43:48.306Z,::ffff:185.53.198.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
137,64677,4552,60a784284fce3476558f93c5,1621591080738,352413080064164,9226101112454759,2021-05-21T09:58:00.738Z,::ffff:109.166.131.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
138,64678,4552,60a784a74fce3476558f93d1,1621591207641,352413080064164,9226101112454759,2021-05-21T10:00:07.641Z,::ffff:37.251.220.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
139,64679,4552,60a784b44fce3476558f93d5,1621591220283,352413080064164,9226101112454759,2021-05-21T10:00:20.283Z,::ffff:37.251.220.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
140,64680,4552,60a7876a4fce3476558f93ea,1621591914644,352413080064164,9226101112454759,2021-05-21T10:11:54.644Z,::ffff:37.251.222.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
141,64681,4552,60a787814fce3476558f93ec,1621591937120,352413080064164,9226101112454759,2021-05-21T10:12:17.120Z,::ffff:37.251.222.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
142,64682,4552,60a78a374fce3476558f93f5,1621592631961,352413080064164,9226101112454759,2021-05-21T10:23:51.961Z,::ffff:93.122.250.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
143,64683,4552,60a78a4a4fce3476558f93f8,1621592650423,352413080064164,9226101112454759,2021-05-21T10:24:10.423Z,::ffff:93.122.250.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
144,64684,4552,60a78d004fce3476558f9417,1621593344768,352413080064164,9226101112454759,2021-05-21T10:35:44.768Z,::ffff:185.53.199.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
145,64685,4552,60a78d324fce3476558f941c,1621593394099,352413080064164,9226101112454759,2021-05-21T10:36:34.099Z,::ffff:109.166.133.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
146,64686,4552,60a790044fce3476558f9433,1621594116426,352413080064164,9226101112454759,2021-05-21T10:48:36.426Z,::ffff:109.166.139.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
147,64687,4552,60a792fc4fce3476558f9441,1621594876003,352413080064164,9226101112454759,2021-05-21T11:01:16.003Z,::ffff:93.122.249.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
148,64688,4552,60a7930d4fce3476558f9445,1621594893019,352413080064164,9226101112454759,2021-05-21T11:01:33.019Z,::ffff:93.122.249.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
149,64689,4552,60a7961d4fce3476558f945b,1621595677045,352413080064164,9226101112454759,2021-05-21T11:14:37.045Z,::ffff:185.53.196.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
150,64690,4552,60a799204fce3476558f946e,1621596448218,352413080064164,9226101112454759,2021-05-21T11:27:28.218Z,::ffff:93.122.249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
151,64691,4552,60a79bd04fce3476558f947a,1621597136239,352413080064164,9226101112454759,2021-05-21T11:38:56.239Z,::ffff:93.122.249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
152,64692,4552,60a79e774fce3476558f949d,1621597815498,352413080064164,9226101112454759,2021-05-21T11:50:15.498Z,::ffff:93.122.249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
153,64693,4552,60a7a11f4fce3476558f94a9,1621598495760,352413080064164,9226101112454759,2021-05-21T12:01:35.760Z,::ffff:93.122.249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
154,64694,4552,60a7a3ee4fce3476558f94ca,1621599214821,352413080064164,9226101112454759,2021-05-21T12:13:34.821Z,::ffff:37.251.222.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
155,64695,4552,60a7a6f54fce3476558f94e5,1621599989302,352413080064164,9226101112454759,2021-05-21T12:26:29.302Z,::ffff:109.166.136.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
156,64696,4552,60a7a9ee4fce3476558f94ff,1621600750277,352413080064164,9226101112454759,2021-05-21T12:39:10.277Z,::ffff:93.122.251.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
157,64697,4552,60a7aa094fce3476558f9503,1621600777980,352413080064164,9226101112454759,2021-05-21T12:39:37.980Z,::ffff:93.122.248.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
158,64698,4552,60a7aa224fce3476558f9506,1621600802480,352413080064164,9226101112454759,2021-05-21T12:40:02.480Z,::ffff:93.122.248.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
159,64699,4552,60a7acd94fce3476558f950f,1621601497486,352413080064164,9226101112454759,2021-05-21T12:51:37.486Z,::ffff:109.166.139.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
160,64700,4552,60a7ace84fce3476558f9512,1621601512127,352413080064164,9226101112454759,2021-05-21T12:51:52.127Z,::ffff:109.166.139.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
161,64701,4552,60a7af9e4fce3476558f9539,1621602206286,352413080064164,9226101112454759,2021-05-21T13:03:26.286Z,::ffff:109.166.138.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
162,64702,4552,60a7afbe4fce3476558f9541,1621602238421,352413080064164,9226101112454759,2021-05-21T13:03:58.421Z,::ffff:109.166.129.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
163,64703,4552,60a7afd74fce3476558f9547,1621602263058,352413080064164,9226101112454759,2021-05-21T13:04:23.058Z,::ffff:109.166.129.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
164,64704,4552,60a7b2bc4fce3476558f955a,1621603004580,352413080064164,9226101112454759,2021-05-21T13:16:44.580Z,::ffff:93.122.248.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
165,64705,4552,60a7b5b44fce3476558f956c,1621603764833,352413080064164,9226101112454759,2021-05-21T13:29:24.833Z,::ffff:185.53.198.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
166,64706,4552,60a7b5d44fce3476558f9574,1621603796623,352413080064164,9226101112454759,2021-05-21T13:29:56.623Z,::ffff:37.251.223.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
167,64707,4552,60a7b5e94fce3476558f9579,1621603817624,352413080064164,9226101112454759,2021-05-21T13:30:17.624Z,::ffff:37.251.223.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
168,64708,4552,60a7b9364fce3476558f95a2,1621604662987,352413080064164,9226101112454759,2021-05-21T13:44:22.987Z,::ffff:109.166.139.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
169,64709,4552,60a7c02f4fce3476558f95fd,1621606447760,352413080064164,9226101112454759,2021-05-21T14:14:07.760Z,::ffff:109.166.138.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
170,64710,4552,60a7c32a4fce3476558f9615,1621607210219,352413080064164,9226101112454759,2021-05-21T14:26:50.219Z,::ffff:109.166.134.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
171,64711,4552,60a7c33a4fce3476558f9618,1621607226839,352413080064164,9226101112454759,2021-05-21T14:27:06.839Z,::ffff:109.166.134.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
172,64712,4552,60a7c7264fce3476558f9641,1621608230766,352413080064164,9226101112454759,2021-05-21T14:43:50.766Z,::ffff:109.166.138.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
173,64713,4552,60a7ca144fce3476558f9650,1621608980700,352413080064164,9226101112454759,2021-05-21T14:56:20.700Z,::ffff:109.166.131.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
174,64714,4552,60a7ccc14fce3476558f9659,1621609665425,352413080064164,9226101112454759,2021-05-21T15:07:45.425Z,::ffff:109.166.131.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
175,64715,4552,60a7d00e4fce3476558f9670,1621610510325,352413080064164,9226101112454759,2021-05-21T15:21:50.325Z,::ffff:109.166.136.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
176,64716,4552,60a7d3454fce3476558f969b,1621611333981,352413080064164,9226101112454759,2021-05-21T15:35:33.981Z,::ffff:37.251.223.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
177,64717,4552,60a7d3504fce3476558f969e,1621611344325,352413080064164,9226101112454759,2021-05-21T15:35:44.325Z,::ffff:37.251.223.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
178,64718,4552,60a7d61c4fce3476558f96ab,1621612060328,352413080064164,9226101112454759,2021-05-21T15:47:40.328Z,::ffff:185.53.198.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
179,64719,4552,60a7dbe24fce3476558f96da,1621613538979,352413080064164,9226101112454759,2021-05-21T16:12:18.979Z,::ffff:109.166.134.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
180,64720,4552,60a7dbf14fce3476558f96dd,1621613553840,352413080064164,9226101112454759,2021-05-21T16:12:33.840Z,::ffff:109.166.134.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
181,64721,4552,60a7de9b4fce3476558f96e5,1621614235482,352413080064164,9226101112454759,2021-05-21T16:23:55.482Z,::ffff:109.166.134.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
182,64722,4552,60a7e15b4fce3476558f970c,1621614939781,352413080064164,9226101112454759,2021-05-21T16:35:39.781Z,::ffff:109.166.130.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
183,64723,4552,60a7e5504fce3476558f9731,1621615952742,352413080064164,9226101112454759,2021-05-21T16:52:32.742Z,::ffff:109.166.131.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
184,64724,4552,60a7e5634fce3476558f9734,1621615971241,352413080064164,9226101112454759,2021-05-21T16:52:51.241Z,::ffff:109.166.131.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
185,64725,4552,60a7e8944fce3476558f9746,1621616788023,352413080064164,9226101112454759,2021-05-21T17:06:28.023Z,::ffff:109.166.137.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
186,64726,4552,60a7eb924fce3476558f975e,1621617554305,352413080064164,9226101112454759,2021-05-21T17:19:14.305Z,::ffff:185.53.198.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
187,64727,4552,60a7ee4f4fce3476558f976b,1621618255081,352413080064164,9226101112454759,2021-05-21T17:30:55.081Z,::ffff:93.122.248.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
188,64728,4552,60a7fd944fce3476558f9855,1621622164240,352413080064164,9226101112454759,2021-05-21T18:36:04.240Z,::ffff:109.166.133.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
189,64729,4552,60a801204fce3476558f9885,1621623072326,352413080064164,9226101112454759,2021-05-21T18:51:12.326Z,::ffff:185.53.197.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
190,64730,4552,60a805d74fce3476558f98c1,1621624279206,352413080064164,9226101112454759,2021-05-21T19:11:19.206Z,::ffff:109.166.138.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
191,64731,4552,60a805e14fce3476558f98c4,1621624289225,352413080064164,9226101112454759,2021-05-21T19:11:29.225Z,::ffff:109.166.138.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
192,64732,4552,60a813464fce3476558f9a08,1621627718960,352413080064164,9226101112454759,2021-05-21T20:08:38.960Z,::ffff:109.166.136.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
193,64733,4552,60a8161d4fce3476558f9a13,1621628445043,352413080064164,9226101112454759,2021-05-21T20:20:45.043Z,::ffff:37.251.222.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
194,64734,4552,60a816334fce3476558f9a16,1621628467340,352413080064164,9226101112454759,2021-05-21T20:21:07.340Z,::ffff:37.251.222.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
195,64735,4552,60a818ea4fce3476558f9a2a,1621629162560,352413080064164,9226101112454759,2021-05-21T20:32:42.560Z,::ffff:93.122.251.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
196,64736,4552,60a819014fce3476558f9a2d,1621629185261,352413080064164,9226101112454759,2021-05-21T20:33:05.261Z,::ffff:93.122.251.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
197,64737,4552,60a81bb84fce3476558f9a36,1621629880207,352413080064164,9226101112454759,2021-05-21T20:44:40.207Z,::ffff:185.53.196.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
198,64738,4552,60a81bd04fce3476558f9a39,1621629904368,352413080064164,9226101112454759,2021-05-21T20:45:04.368Z,::ffff:185.53.196.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
199,64739,4552,60a81e984fce3476558f9a53,1621630616543,352413080064164,9226101112454759,2021-05-21T20:56:56.543Z,::ffff:109.166.137.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
200,64740,4552,60a821a54fce3476558f9a72,1621631397602,352413080064164,9226101112454759,2021-05-21T21:09:57.602Z,::ffff:109.166.130.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
201,64741,4552,60a8246c4fce3476558f9a7c,1621632108284,352413080064164,9226101112454759,2021-05-21T21:21:48.284Z,::ffff:109.166.131.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
202,64742,4552,60a828b14fce3476558f9ac6,1621633201101,352413080064164,9226101112454759,2021-05-21T21:40:01.101Z,::ffff:37.251.222.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
203,64743,4552,60a82ba64fce3476558f9add,1621633958882,352413080064164,9226101112454759,2021-05-21T21:52:38.882Z,::ffff:37.251.221.238,#@H02@#,352413080064164,9226101112454759,862182,2021-05-22,00:55:21,1,G,0,N44.456379,E26.074916,82.4,0.842,0,2031,6,6,2021-05-22,00:42:48,N44.456526,E26.074506,0,50,226@10@140@38121@61,00,0,E26.074506,0,50,2021,5,21,H02
204,64744,4552,60a82bb44fce3476558f9ae0,1621633972982,352413080064164,9226101112454759,2021-05-21T21:52:52.982Z,::ffff:37.251.221.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
205,64745,4552,60a82eab4fce3476558f9b08,1621634731385,352413080064164,9226101112454759,2021-05-21T22:05:31.385Z,::ffff:37.251.222.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
206,64746,4552,60a82ebe4fce3476558f9b0b,1621634750504,352413080064164,9226101112454759,2021-05-21T22:05:50.504Z,::ffff:37.251.222.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
207,64747,4552,60a831bb4fce3476558f9b2a,1621635515788,352413080064164,9226101112454759,2021-05-21T22:18:35.788Z,::ffff:185.53.197.238,#@H02@#,352413080064164,9226101112454759,862182,2021-05-22,01:21:22,1,G,0,N44.456323,E26.074788,81.2,0.816,0,2031,6,6,2021-05-22,01:08:37,N44.456235,E26.074996,0,50,226@10@140@38121@61,00,0,E26.074996,0,50,2021,5,21,H02
208,64748,4552,60a831c44fce3476558f9b2d,1621635524827,352413080064164,9226101112454759,2021-05-21T22:18:44.827Z,::ffff:185.53.197.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
209,64749,4552,60a834ba4fce3476558f9b48,1621636282459,352413080064164,9226101112454759,2021-05-21T22:31:22.459Z,::ffff:93.122.249.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
210,64750,4552,60a834d04fce3476558f9b4b,1621636304120,352413080064164,9226101112454759,2021-05-21T22:31:44.120Z,::ffff:93.122.249.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
211,64751,4552,60a837c44fce3476558f9b5e,1621637060100,352413080064164,9226101112454759,2021-05-21T22:44:20.100Z,::ffff:109.166.135.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
212,64752,4552,60a837e34fce3476558f9b62,1621637091502,352413080064164,9226101112454759,2021-05-21T22:44:51.502Z,::ffff:37.251.222.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
213,64753,4552,60a838024fce3476558f9b67,1621637122261,352413080064164,9226101112454759,2021-05-21T22:45:22.261Z,::ffff:109.166.132.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
214,64754,4552,60a838194fce3476558f9b69,1621637145503,352413080064164,9226101112454759,2021-05-21T22:45:45.503Z,::ffff:109.166.132.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
215,64755,4552,60a83b874fce3476558f9b85,1621638023540,352413080064164,9226101112454759,2021-05-21T23:00:23.540Z,::ffff:93.122.249.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
216,64756,4552,60a841824fce3476558f9bad,1621639554841,352413080064164,9226101112454759,2021-05-21T23:25:54.841Z,::ffff:93.122.248.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
217,64757,4552,60a844cf4fce3476558f9bcd,1621640399828,352413080064164,9226101112454759,2021-05-21T23:39:59.828Z,::ffff:185.53.196.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
218,64758,4552,60a849054fce3476558f9c04,1621641477448,352413080064164,9226101112454759,2021-05-21T23:57:57.448Z,::ffff:185.53.198.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
219,64759,4552,60a849154fce3476558f9c07,1621641493250,352413080064164,9226101112454759,2021-05-21T23:58:13.250Z,::ffff:185.53.198.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,21,H02
220,64760,4552,60a856104fce3476558f9d09,1621644816703,352413080064164,9226101112454759,2021-05-22T00:53:36.703Z,::ffff:93.122.248.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
221,64761,4552,60a8590a4fce3476558f9d13,1621645578231,352413080064164,9226101112454759,2021-05-22T01:06:18.231Z,::ffff:185.53.196.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
222,64762,4552,60a8591d4fce3476558f9d16,1621645597686,352413080064164,9226101112454759,2021-05-22T01:06:37.686Z,::ffff:185.53.196.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
223,64763,4552,60a85c914fce3476558f9d2b,1621646481163,352413080064164,9226101112454759,2021-05-22T01:21:21.163Z,::ffff:109.166.132.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
224,64764,4552,60a85ca44fce3476558f9d2e,1621646500384,352413080064164,9226101112454759,2021-05-22T01:21:40.384Z,::ffff:109.166.132.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
225,64765,4552,60a85f524fce3476558f9d32,1621647186945,352413080064164,9226101112454759,2021-05-22T01:33:06.945Z,::ffff:109.166.132.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
226,64766,4552,60a862904fce3476558f9d43,1621648016647,352413080064164,9226101112454759,2021-05-22T01:46:56.647Z,::ffff:185.53.199.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
227,64767,4552,60a868694fce3476558f9d56,1621649513505,352413080064164,9226101112454759,2021-05-22T02:11:53.505Z,::ffff:37.251.221.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
228,64768,4552,60a86baf4fce3476558f9d67,1621650351484,352413080064164,9226101112454759,2021-05-22T02:25:51.484Z,::ffff:93.122.249.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
229,64769,4552,60a8759d4fce3476558f9da7,1621652893020,352413080064164,9226101112454759,2021-05-22T03:08:13.020Z,::ffff:93.122.249.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
230,64770,4552,60a875b34fce3476558f9daa,1621652915779,352413080064164,9226101112454759,2021-05-22T03:08:35.779Z,::ffff:93.122.249.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
231,64771,4552,60a878624fce3476558f9dad,1621653602141,352413080064164,9226101112454759,2021-05-22T03:20:02.141Z,::ffff:93.122.249.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,22,H02
232,64772,4552,60ab37b44fce3476558f9e04,1621833652338,352413080064164,9226101112454759,2021-05-24T05:20:52.338Z,::ffff:93.122.250.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,24,H02
233,64773,4552,60ab37b44fce3476558f9e05,1621833652799,352413080064164,9226101112454759,2021-05-24T05:20:52.799Z,::ffff:93.122.250.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,24,H02
234,64774,4552,60ab3a7e4fce3476558f9e0f,1621834366447,352413080064164,9226101112454759,2021-05-24T05:32:46.447Z,::ffff:185.53.196.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,24,H02
235,64775,4552,60ab3d4d4fce3476558f9e1d,1621835085259,352413080064164,9226101112454759,2021-05-24T05:44:45.259Z,::ffff:109.166.132.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,24,H02
236,64778,4552,60ab43374fce3476558f9e57,1621836599765,352413080064164,9226101112454759,2021-05-24T06:09:59.765Z,::ffff:109.166.132.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,24,H02
237,64780,4552,60ab46254fce3476558f9e67,1621837349161,352413080064164,9226101112454759,2021-05-24T06:22:29.161Z,::ffff:93.122.248.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,24,H02
238,64781,4552,60ab48d94fce3476558f9e72,1621838041800,352413080064164,9226101112454759,2021-05-24T06:34:01.800Z,::ffff:93.122.249.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,5,24,H02
