,id,device_id,_id,_xt,ei,si,dt,s,c,y,m,d,p
69,64890,4553,60acbc544fce3476558fb2f4,1621933140404,352413080063513,9226101112454760,2021-05-25T08:59:00.404Z,::ffff:37.251.222.251,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;12:02:06;1;G;0;N44.456374;E26.075145;104.1;0.403;0;5100;4;6;2021-05-25;11:19:25;N44.457637;E26.075357;1703;50;226@10@140@38121@53;00;0;O;,2021,5,25,H02
70,64891,4553,60acbc544fce3476558fb2f6,1621933140902,352413080063513,9226101112454760,2021-05-25T08:59:00.902Z,::ffff:37.251.222.251,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;12:02:06;1;G;0;N44.456374;E26.075145;104.1;0.403;0;5100;4;1;2021-05-25;12:02:06;N44.456374;E26.075145;1703;50;226@10@140@38121@53;0044.23+26.01;;;,2021,5,25,H02
71,64895,4553,60acc6c34fce3476558fb459,1621935811544,352413080063513,9226101112454760,2021-05-25T09:43:31.544Z,::ffff:37.251.221.136,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;12:46:32;1;G;0;N44.456325;E26.074969;82.0;6.346;0;5100;7;6;2021-05-25;12:02:06;N44.456374;E26.075145;1703;50;226@10@140@38121@57;00;0;;,2021,5,25,H02
72,64896,4553,60acc6e24fce3476558fb45d,1621935842480,352413080063513,9226101112454760,2021-05-25T09:44:02.480Z,::ffff:109.166.129.187,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;12:47:05;1;G;0;N44.456288;E26.074697;53.4;1.177;0;5100;6;6;2021-05-25;12:46:32;N44.456325;E26.074969;1703;50;226@10@140@38121@49;00;0;R;,2021,5,25,H02
73,64897,4553,60acc7034fce3476558fb461,1621935875341,352413080063513,9226101112454760,2021-05-25T09:44:35.341Z,::ffff:109.166.134.242,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;12:47:41;1;G;0;N44.456313;E26.075073;70.5;0.464;0;5100;8;6;2021-05-25;12:47:05;N44.456288;E26.074697;1703;50;226@10@140@38121@53;00;0;;,2021,5,25,H02
74,64898,4553,60acc7194fce3476558fb464,1621935897482,352413080063513,9226101112454760,2021-05-25T09:44:57.482Z,::ffff:109.166.134.242,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;12:48:03;1;G;0;N44.456233;E26.074702;49.2;0.372;0;5100;6;6;2021-05-25;12:47:41;N44.456313;E26.075073;1703;50;226@10@140@38121@55;00;0;;,2021,5,25,H02
75,64899,4553,60acccfa4fce3476558fb4a4,1621937402681,352413080063513,9226101112454760,2021-05-25T10:10:02.681Z,::ffff:93.122.249.200,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;13:13:04;1;G;0;N44.456357;E26.075250;116.9;0.510;0;5100;6;6;2021-05-25;12:48:03;N44.456233;E26.074702;1703;50;0@0@0@0@0;00;0;;,2021,5,25,H02
76,64900,4553,60accd0d4fce3476558fb4a7,1621937421181,352413080063513,9226101112454760,2021-05-25T10:10:21.181Z,::ffff:93.122.249.200,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;13:13:27;1;G;0;N44.456314;E26.075070;105.6;0.572;0;5100;6;6;2021-05-25;13:13:04;N44.456357;E26.075250;1703;50;226@10@140@38121@53;00;0;T;,2021,5,25,H02
77,64903,4553,60accfda4fce3476558fb4b5,1621938138321,352413080063513,9226101112454760,2021-05-25T10:22:18.321Z,::ffff:37.251.220.39,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;13:25:24;1;G;0;N44.456328;E26.075045;96.4;1.276;0;5100;6;6;2021-05-25;13:13:27;N44.456314;E26.075070;1703;50;226@10@140@38121@57;00;0;;,2021,5,25,H02
78,64906,4553,60acd2954fce3476558fb4c3,1621938837242,352413080063513,9226101112454760,2021-05-25T10:33:57.242Z,::ffff:109.166.136.248,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;13:37:03;1;G;0;N44.456405;E26.074752;70.6;4.561;0;5100;5;6;2021-05-25;13:25:24;N44.456328;E26.075045;1703;50;226@10@140@38121@53;00;0;;,2021,5,25,H02
79,64907,4553,60acd2a14fce3476558fb4c5,1621938849044,352413080063513,9226101112454760,2021-05-25T10:34:09.044Z,::ffff:109.166.136.248,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;13:37:15;1;G;0;N44.456285;E26.074910;91.2;0.876;0;5100;5;6;2021-05-25;13:37:03;N44.456405;E26.074752;1703;50;226@10@140@38121@53;00;0;	;,2021,5,25,H02
80,64910,4553,60acd8ae4fce3476558fb4f2,1621940398503,352413080063513,9226101112454760,2021-05-25T10:59:58.503Z,::ffff:37.251.220.84,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;14:03:04;1;G;0;N44.456350;E26.074871;85.3;1.175;0;5100;5;6;2021-05-25;13:37:15;N44.456285;E26.074910;1703;50;226@10@140@38121@52;00;0;;,2021,5,25,H02
81,64911,4553,60acdba54fce3476558fb503,1621941157260,352413080063513,9226101112454760,2021-05-25T11:12:37.260Z,::ffff:109.166.131.38,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;14:15:43;1;G;0;N44.456395;E26.075068;103.1;2.922;0;5100;4;6;2021-05-25;14:03:04;N44.456350;E26.074871;1703;50;226@10@140@38121@52;00;0;K;,2021,5,25,H02
82,64912,4553,60acdbb94fce3476558fb506,1621941177240,352413080063513,9226101112454760,2021-05-25T11:12:57.240Z,::ffff:109.166.131.38,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;14:16:03;1;G;0;N44.456412;E26.075051;95.1;0.062;0;5100;5;6;2021-05-25;14:15:43;N44.456395;E26.075068;1703;50;226@10@140@38121@50;00;0;;,2021,5,25,H02
83,64914,4553,60acde874fce3476558fb518,1621941895124,352413080063513,9226101112454760,2021-05-25T11:24:55.124Z,::ffff:37.251.223.5,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;14:28:01;1;G;0;N44.456365;E26.074760;68.3;1.507;0;5100;6;6;2021-05-25;14:16:03;N44.456412;E26.075051;1704;50;226@10@140@38121@49;00;0;;,2021,5,25,H02
84,64916,4553,60aceccf4fce3476558fb6a0,1621945551139,352413080063513,9226101112454760,2021-05-25T12:25:51.139Z,::ffff:93.122.251.95,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;15:28:57;1;G;0;N44.456337;E26.075193;99.4;1.494;0;5100;6;6;2021-05-25;14:28:01;N44.456365;E26.074760;1705;50;226@10@140@38121@63;00;0;U;,2021,5,25,H02
85,64918,4553,60acf06a4fce3476558fb6cb,1621946474127,352413080063513,9226101112454760,2021-05-25T12:41:14.127Z,::ffff:185.53.196.220,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;15:44:20;1;G;0;N44.456333;E26.074906;93.9;1.423;0;5100;6;6;2021-05-25;15:29:17;N44.456299;E26.075201;1705;50;226@10@140@38121@63;00;0;;,2021,5,25,H02
86,64919,4553,60acf0804fce3476558fb6ce,1621946496186,352413080063513,9226101112454760,2021-05-25T12:41:36.186Z,::ffff:185.53.196.220,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;15:44:42;1;G;0;N44.456366;E26.074946;107.3;0.300;0;5100;5;6;2021-05-25;15:44:20;N44.456333;E26.074906;1705;50;226@10@140@38121@63;00;0;D;,2021,5,25,H02
87,64923,4553,60acf7e34fce3476558fb76b,1621948387425,352413080063513,9226101112454760,2021-05-25T13:13:07.425Z,::ffff:37.251.221.209,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;16:16:12;1;G;0;N44.456331;E26.074751;72.9;0.828;0;5091;5;6;2021-05-25;15:44:42;N44.456366;E26.074946;1705;50;226@10@140@38121@63;00;0;X;,2021,5,25,H02
88,64924,4553,60acf7f64fce3476558fb76e,1621948406366,352413080063513,9226101112454760,2021-05-25T13:13:26.366Z,::ffff:37.251.221.209,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;16:16:33;1;G;0;N44.456350;E26.074995;95.7;4.523;0;5091;5;6;2021-05-25;16:16:12;N44.456331;E26.074751;1705;50;226@10@140@38121@63;00;0;\;,2021,5,25,H02
89,64927,4553,60ad023c4fce3476558fb850,1621951036986,352413080063513,9226101112454760,2021-05-25T13:57:16.986Z,::ffff:185.53.199.115,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;17:00:23;1;G;0;N44.456162;E26.075204;93.6;0.247;0;5082;4;6;2021-05-25;16:16:33;N44.456350;E26.074995;1705;50;226@10@140@38121@63;00;0;;,2021,5,25,H02
90,64933,4553,60ad178b4fce3476558fbac9,1621956491864,352413080063513,9226101112454760,2021-05-25T15:28:11.864Z,::ffff:93.122.251.66,"#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;18:31:18;1;G;0;N44.456326;E26.074929;90.3;0.252;0;4059;4;6;2021-05-25;17:00:23;N44.456162;E26.075204;1705;50;226@10@140@38121@63;00;0;
;",2021,5,25,H02
91,64940,4553,60ad4d7a4fce3476558fbf9a,1621970298523,352413080063513,9226101112454760,2021-05-25T19:18:18.523Z,::ffff:37.251.221.68,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;22:21:25;1;G;0;N44.456308;E26.075010;100.6;0.777;0;3041;5;6;2021-05-25;18:31:18;N44.456326;E26.074929;1705;50;226@10@140@38121@63;00;0;B;,2021,5,25,H02
92,64942,4553,60ad50694fce3476558fbfaa,1621971049344,352413080063513,9226101112454760,2021-05-25T19:30:49.344Z,::ffff:109.166.136.19,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;22:33:56;1;G;0;N44.456371;E26.074879;103.0;2.246;0;3041;6;6;2021-05-25;22:21:25;N44.456308;E26.075010;1705;50;226@10@140@38121@63;00;0;H;,2021,5,25,H02
93,64944,4553,60ad539f4fce3476558fbfbf,1621971871045,352413080063513,9226101112454760,2021-05-25T19:44:31.045Z,::ffff:185.53.199.167,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;22:47:37;1;G;0;N44.456142;E26.075179;97.8;1.554;0;3041;5;6;2021-05-25;22:33:56;N44.456371;E26.074879;1705;50;226@10@140@38121@63;00;0;M;,2021,5,25,H02
94,64945,4553,60ad53b04fce3476558fbfc2,1621971888625,352413080063513,9226101112454760,2021-05-25T19:44:48.625Z,::ffff:185.53.199.167,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;22:47:55;1;G;0;N44.456026;E26.075501;108.2;2.232;0;3041;5;6;2021-05-25;22:47:37;N44.456142;E26.075179;1705;50;226@10@140@38121@63;00;0;@;,2021,5,25,H02
95,64946,4553,60ad565d4fce3476558fbfd0,1621972573704,352413080063513,9226101112454760,2021-05-25T19:56:13.704Z,::ffff:185.53.199.167,"#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;22:59:20;1;G;0;N44.456337;E26.075073;90.3;1.294;0;3041;5;6;2021-05-25;22:47:55;N44.456026;E26.075501;1705;50;226@10@140@38121@63;00;0;
;",2021,5,25,H02
96,64949,4553,60ad5beb4fce3476558fbfe4,1621973995219,352413080063513,9226101112454760,2021-05-25T20:19:55.219Z,::ffff:93.122.250.233,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;23:23:01;1;G;0;N44.456492;E26.074378;108.0;3.608;0;3041;5;6;2021-05-25;22:59:20;N44.456337;E26.075073;1705;50;226@10@140@38121@63;00;0;<;,2021,5,25,H02
97,64952,4553,60ad609c4fce3476558fc028,1621975196299,352413080063513,9226101112454760,2021-05-25T20:39:56.299Z,::ffff:93.122.248.179,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;23:43:02;1;G;0;N44.456311;E26.075198;113.4;1.306;0;2037;5;6;2021-05-25;23:23:01;N44.456492;E26.074378;1705;50;226@10@140@38121@63;00;0;E;,2021,5,25,H02
98,64953,4553,60ad60a64fce3476558fc02b,1621975206282,352413080063513,9226101112454760,2021-05-25T20:40:06.282Z,::ffff:93.122.248.179,#@H02@#;352413080063513;9226101112454760;862182;2021-05-25;23:43:13;1;G;0;N44.456337;E26.075061;87.4;1.639;0;2037;4;6;2021-05-25;23:43:02;N44.456311;E26.075198;1705;50;226@10@140@38121@63;00;0;;,2021,5,25,H02
99,64955,4553,60ad66294fce3476558fc080,1621976617621,352413080063513,9226101112454760,2021-05-25T21:03:37.621Z,::ffff:109.166.138.8,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;00:06:44;1;G;0;N44.456226;E26.075072;92.5;2.599;0;2036;7;6;2021-05-25;23:43:12;N44.456337;E26.075061;0;50;226@10@140@38121@63;00;0;>;,2021,5,25,H02
100,64958,4553,60ad71e94fce3476558fc235,1621979625622,352413080063513,9226101112454760,2021-05-25T21:53:45.622Z,::ffff:37.251.221.42,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;00:56:52;1;G;0;N44.456252;E26.075018;141.0;0.021;0;2030;6;6;2021-05-26;00:06:44;N44.456226;E26.075072;0;50;226@10@140@38121@63;00;0;3;,2021,5,25,H02
101,64959,4553,60ad752c4fce3476558fc26d,1621980460265,352413080063513,9226101112454760,2021-05-25T22:07:40.265Z,::ffff:109.166.136.79,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;01:10:46;1;G;0;N44.456382;E26.074982;91.7;0.797;0;2030;4;6;2021-05-26;00:56:52;N44.456252;E26.075018;0;50;226@10@140@38121@63;00;0;<;,2021,5,25,H02
102,64960,4553,60ad78684fce3476558fc290,1621981288182,352413080063513,9226101112454760,2021-05-25T22:21:28.182Z,::ffff:93.122.249.12,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;01:24:34;1;G;0;N44.456135;E26.075342;116.9;1.565;0;2030;5;6;2021-05-26;01:10:46;N44.456382;E26.074982;0;50;226@10@140@38121@63;00;0;;,2021,5,25,H02
103,64961,4553,60ad7bf54fce3476558fc301,1621982197641,352413080063513,9226101112454760,2021-05-25T22:36:37.641Z,::ffff:37.251.222.175,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;01:39:39;1;G;0;N44.456327;E26.075146;182.2;15.177;321.59;2030;6;6;2021-05-26;01:24:34;N44.456135;E26.075342;0;50;226@10@140@38121@63;00;0;	;,2021,5,25,H02
104,64963,4553,60ad7c2d4fce3476558fc30a,1621982253403,352413080063513,9226101112454760,2021-05-25T22:37:33.403Z,::ffff:93.122.250.241,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;01:40:39;1;G;0;N44.456390;E26.074915;77.2;2.312;0;2028;5;6;2021-05-26;01:39:39;N44.456327;E26.075146;0;50;226@10@140@38121@63;00;0;8;,2021,5,25,H02
105,64965,4553,60ad7f024fce3476558fc31a,1621982978241,352413080063513,9226101112454760,2021-05-25T22:49:38.241Z,::ffff:37.251.221.129,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;01:52:40;1;G;0;N44.456331;E26.074783;41.6;2.495;0;2028;4;6;2021-05-26;01:40:39;N44.456390;E26.074915;0;50;0@0@0@0@0;00;0;R;,2021,5,25,H02
106,64966,4553,60ad7f634fce3476558fc32d,1621983075161,352413080063513,9226101112454760,2021-05-25T22:51:15.161Z,::ffff:93.122.249.180,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;01:54:21;1;G;0;N44.456353;E26.074811;65.5;2.797;0;2028;4;6;2021-05-26;01:52:40;N44.456331;E26.074783;0;50;226@10@140@38121@63;00;0;>;,2021,5,25,H02
107,64967,4553,60ad7f7d4fce3476558fc333,1621983101523,352413080063513,9226101112454760,2021-05-25T22:51:41.523Z,::ffff:37.251.221.7,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;01:54:44;1;G;0;N44.456368;E26.074705;61.1;5.000;0;2028;4;6;2021-05-26;01:54:21;N44.456353;E26.074811;0;50;226@10@140@38121@63;00;0;P;,2021,5,25,H02
108,64968,4553,60ad7f944fce3476558fc33b,1621983124161,352413080063513,9226101112454760,2021-05-25T22:52:04.161Z,::ffff:37.251.221.7,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;01:55:10;1;G;0;N44.456346;E26.074740;73.0;2.158;0;2028;5;6;2021-05-26;01:54:44;N44.456368;E26.074705;0;50;226@10@140@38121@63;00;0;@;,2021,5,25,H02
109,64969,4553,60ad828f4fce3476558fc35f,1621983887305,352413080063513,9226101112454760,2021-05-25T23:04:47.305Z,::ffff:109.166.136.203,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;02:07:53;1;G;0;N44.456364;E26.075077;112.6;5.370;0;2028;5;6;2021-05-26;01:55:10;N44.456346;E26.074740;0;50;226@10@140@38121@63;00;0;;,2021,5,25,H02
110,64970,4553,60ad82a24fce3476558fc362,1621983906804,352413080063513,9226101112454760,2021-05-25T23:05:06.804Z,::ffff:109.166.136.203,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;02:08:13;1;G;0;N44.456306;E26.074887;81.8;0.450;0;2028;4;6;2021-05-26;02:07:53;N44.456364;E26.075077;0;50;226@10@140@38121@63;00;0;9;,2021,5,25,H02
111,64977,4553,60ada7ee4fce3476558fc6b4,1621993454167,352413080063513,9226101112454760,2021-05-26T01:44:14.167Z,::ffff:185.53.197.236,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;04:47:20;1;G;0;N44.456297;E26.075126;112.0;4.646;0;1003;5;6;2021-05-26;02:08:13;N44.456306;E26.074887;0;50;226@10@140@38121@63;00;0;;,2021,5,26,H02
112,64981,4553,60adad984fce3476558fc6e1,1621994904645,352413080063513,9226101112454760,2021-05-26T02:08:24.645Z,::ffff:37.251.222.37,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;05:11:31;1;G;0;N44.456284;E26.075280;133.5;2.073;0;1003;6;6;2021-05-26;04:47:20;N44.456297;E26.075126;0;50;226@10@140@38121@63;00;0;;,2021,5,26,H02
113,64982,4553,60adb04e4fce3476558fc6e9,1621995598868,352413080063513,9226101112454760,2021-05-26T02:19:58.868Z,::ffff:109.166.136.157,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;05:23:00;1;G;0;N44.456175;E26.075391;116.1;2.404;0;1001;5;6;2021-05-26;05:11:31;N44.456284;E26.075280;0;50;226@10@140@38121@63;00;0;+;,2021,5,26,H02
114,64983,4553,60adb0654fce3476558fc6ed,1621995621484,352413080063513,9226101112454760,2021-05-26T02:20:21.484Z,::ffff:109.166.136.157,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;05:23:28;1;G;0;N44.456394;E26.074923;90.6;2.712;0;1001;5;6;2021-05-26;05:23:00;N44.456175;E26.075391;0;50;226@10@140@38121@63;00;0;E;,2021,5,26,H02
115,64985,4553,60adb36f4fce3476558fc709,1621996399503,352413080063513,9226101112454760,2021-05-26T02:33:19.503Z,::ffff:37.251.221.151,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;05:36:26;1;G;0;N44.456538;E26.074586;54.7;0.090;0;1001;6;6;2021-05-26;05:23:28;N44.456394;E26.074923;0;50;226@10@140@38121@63;00;0;2;,2021,5,26,H02
116,64986,4553,60adb6254fce3476558fc710,1621997093082,352413080063513,9226101112454760,2021-05-26T02:44:53.082Z,::ffff:37.251.221.189,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;05:47:57;1;G;0;N44.456419;E26.074904;87.7;1.389;0;1001;7;6;2021-05-26;05:36:26;N44.456538;E26.074586;0;50;226@10@140@38121@63;00;0;;,2021,5,26,H02
117,64989,4553,60adb6904fce3476558fc721,1621997200405,352413080063513,9226101112454760,2021-05-26T02:46:40.405Z,::ffff:109.166.139.176,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;05:49:46;1;G;0;N44.456133;E26.075591;141.4;0.276;0;1001;6;6;2021-05-26;05:47:56;N44.456419;E26.074904;0;50;226@10@140@38121@63;00;0;;,2021,5,26,H02
118,64996,4553,60adcd9b4fce3476558fc78c,1622003099283,352413080063513,9226101112454760,2021-05-26T04:24:59.283Z,::ffff:109.166.137.209,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;07:28:05;1;G;0;N44.456307;E26.075096;108.4;0.597;0;1012;8;1;2021-05-26;07:27:16;N44.456338;E26.075085;0;50;226@10@140@38121@54;BS44.23+26.01;;8;,2021,5,26,H02
119,64998,4553,60adcfd74fce3476558fc792,1622003671219,352413080063513,9226101112454760,2021-05-26T04:34:31.219Z,::ffff:109.166.137.209,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;07:37:37;1;G;0;N44.456363;E26.074975;102.2;0.787;0;1032;7;1;2021-05-26;07:28:05;N44.456307;E26.075096;0;50;226@10@140@16101@45;B044.23+26.01;;^;,2021,5,26,H02
120,65000,4553,60add27f4fce3476558fc79b,1622004351381,352413080063513,9226101112454760,2021-05-26T04:45:51.381Z,::ffff:109.166.137.209,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;07:48:57;1;G;0;N44.456350;E26.074982;82.3;1.601;0;2042;5;6;2021-05-26;07:37:37;N44.456363;E26.074975;0;50;226@10@140@38121@50;00;0;*;,2021,5,26,H02
121,65002,4553,60add52a4fce3476558fc7a4,1622005034403,352413080063513,9226101112454760,2021-05-26T04:57:14.403Z,::ffff:109.166.137.209,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;08:00:20;1;G;0;N44.456378;E26.074943;107.9;1.075;0;3048;5;6;2021-05-26;07:48:57;N44.456350;E26.074982;0;50;226@10@140@38121@51;00;0;];,2021,5,26,H02
122,65003,4553,60add7df4fce3476558fc7ad,1622005727624,352413080063513,9226101112454760,2021-05-26T05:08:47.624Z,::ffff:109.166.139.137,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;08:11:50;1;G;0;N44.456507;E26.074582;81.5;0.337;0;3052;8;6;2021-05-26;08:00:20;N44.456378;E26.074943;0;50;226@10@140@38121@49;00;0;7;,2021,5,26,H02
123,65005,4553,60add8144fce3476558fc7b4,1622005780402,352413080063513,9226101112454760,2021-05-26T05:09:40.402Z,::ffff:93.122.249.135,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;08:12:46;1;G;0;N44.456431;E26.074734;95.2;0.839;0;3052;6;6;2021-05-26;08:11:50;N44.456507;E26.074582;0;50;226@10@140@38121@51;00;0;8;,2021,5,26,H02
124,65007,4553,60addae94fce3476558fc7c5,1622006505379,352413080063513,9226101112454760,2021-05-26T05:21:45.379Z,::ffff:93.122.248.165,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;08:24:46;1;G;0;N44.456488;E26.074547;94.8;1.489;0;3058;7;6;2021-05-26;08:12:46;N44.456431;E26.074734;0;50;226@10@140@38121@49;00;0;;,2021,5,26,H02
125,65008,4553,60addafd4fce3476558fc7c8,1622006525298,352413080063513,9226101112454760,2021-05-26T05:22:05.298Z,::ffff:93.122.248.165,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;08:25:11;1;G;0;N44.456355;E26.074915;89.6;1.928;0;3058;7;6;2021-05-26;08:24:46;N44.456488;E26.074547;0;50;226@10@140@38121@48;00;0;;,2021,5,26,H02
126,65009,4553,60adde324fce3476558fc7dd,1622007346361,352413080063513,9226101112454760,2021-05-26T05:35:46.361Z,::ffff:93.122.250.24,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;08:38:52;1;G;0;N44.456396;E26.075062;93.5;3.478;0;4065;6;6;2021-05-26;08:25:11;N44.456355;E26.074915;0;50;226@10@140@38121@48;00;0;;,2021,5,26,H02
127,65010,4553,60adde404fce3476558fc7e0,1622007360259,352413080063513,9226101112454760,2021-05-26T05:36:00.259Z,::ffff:93.122.250.24,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;08:39:06;1;G;0;N44.456391;E26.074812;87.0;9.790;263.91;4065;6;6;2021-05-26;08:38:52;N44.456396;E26.075062;0;50;226@10@140@38121@49;00;0;?;,2021,5,26,H02
128,65012,4553,60ade22c4fce3476558fc811,1622008364163,352413080063513,9226101112454760,2021-05-26T05:52:44.163Z,::ffff:37.251.223.28,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;08:55:49;1;G;0;N44.456391;E26.075108;98.6;1.724;0;4074;5;6;2021-05-26;08:39:06;N44.456391;E26.074812;0;50;226@10@140@38121@50;00;0;!;,2021,5,26,H02
129,65013,4553,60ade23a4fce3476558fc814,1622008378203,352413080063513,9226101112454760,2021-05-26T05:52:58.203Z,::ffff:37.251.223.28,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;08:56:04;1;G;0;N44.456434;E26.074904;90.5;0.819;0;4074;4;6;2021-05-26;08:55:49;N44.456391;E26.075108;0;50;226@10@140@38121@52;00;0;(;,2021,5,26,H02
130,65014,4553,60ade3b9ab13dc667e4294f2,1622008761339,352413080063513,9226101112454760,2021-05-26T05:59:21.339Z,::ffff:109.166.138.124,#@H02@#;352413080063513;9226101112454760;862182;2021-05-26;09:02:27;1;G;0;N44.456451;E26.074877;82.6;2.533;0;4081;6;6;2021-05-26;08:56:04;N44.456434;E26.074904;0;50;226@10@140@16101@43;00;0;3;,2021,5,26,H02
